authorId,authorUrl,authorName
a895,145147227,Hui Miao
a896,2112839281,Ang Li
a897,1693428,L. Davis
a898,144520191,A. Deshpande
a899,46838780,M. Swan
a900,1745587,T. Schoenherr
a901,1402520871,Cheri Speier-Pero
a902,2382338,J. Meierhofer
a903,2058982063,Kevin Meier
a904,144239966,Y. Demchenko
a905,40375628,A. Belloum
a906,2964870,W. Los
a907,2448790,T. Wiktorski
a908,50602723,A. Manieri
a909,2982341,H. Brocks
a910,3418642,Jana Becker
a911,3013455,D. Heutelbeck
a912,1799848,M. Hemmje
a913,2053325245,Steve Brewer
a914,144622090,D. Power
a915,29394742,H. Wimmer
a916,144605164,L. Powell
a917,40320059,C. Hutto
a918,40370584,A. Echenique
a919,2108831382,Yun Huang
a920,79591858,Jinyoun Kim
a921,3126585,Wanli Xing
a922,32900765,J. Bayer
a923,2060102536,F. Nielsen
a924,2024836350,Yong Chen
a925,2118061837,Hong Chen
a926,51465552,Anjee Gorkhali
a927,2146559341,Yang Lu
a928,2185826308,Yiqian Ma
a929,2146625125,L. Li
a930,143892998,Ben Williamson
a931,1749597,E. Diday
a932,72917133,Shengyen Li
a933,72347005,Aleksandr L. Blekh
a934,3493017,Faical Y. Congo
a935,9730842,C. Campbell
a936,36057252,B. Ramamurthy
a937,1741672,C. Anslow
a938,2773625,J. Brosz
a939,144417588,F. Maurer
a940,2276334,M. Boyes
a941,2594694,R. Brunner
a942,31717443,Edward J. Kim
a943,2530948,M. Reichstein
a944,1397959153,Gustau Camps-Valls
a945,121696502,B. Stevens
a946,95799904,M. Jung
a947,1728382,Joachim Denzler
a948,116377499,N. Carvalhais
a949,1764912,Prabhat
a950,1791487,G. Marchionini
a951,2067088095,Thomas Hart
a952,36523530,Lei Xie
a953,1743874,R. Grossman
a954,1898444,Allison P. Heath
a955,2098374086,Mark Murphy
a956,34392342,M. Patterson
a957,38913848,Walt Wells
a958,1771675,J. Shanahan
a959,2072645783,Liang Dai
a960,1931490,E. Pruyt
a961,40695489,Joel Grus
a962,145673298,Shi Cheng
a963,49166856,B. Liu
a964,2054164647,T. Ting
a965,1828278,Quande Qin
a966,38069623,Yuhui Shi
a967,5380819,Kaizhu Huang
a968,12743679,Daniel Carter
a969,3394746,Dan Sholler
a970,8247706,Yangyong Zhu
a971,33629364,Yun Xiong
a972,69485970,Emc Education Services
a973,3223786,Christopher Phethean
a974,2927032,E. Simperl
a975,1726746,T. Tiropanis
a976,2050678,Ramine Tinati
a977,143786158,W. Hall
a978,49202884,P. Yue
a979,145548316,R. Ramachandran
a980,144537741,P. Baumann
a981,72306024,S. Khalsa
a982,1772230,M. Deng
a983,2978339,Liangcun Jiang
a984,48428771,S. Moutari
a985,1703872,T. Menzies
a986,144426849,L. Williams
a987,143609903,T. Zimmermann
a988,39350088,M. Graef
a989,108661600,C. Drew
a990,1777019,S. Maneth
a991,1747099,A. Poulovassilis
a992,145522617,E. Damiani
a993,1781982,D. Hand
a994,2895132,Lev Manovich
a995,144186018,Ankit Agrawal
a996,8337718,Parijat Deshpande
a997,71403530,G. P. Basavarsu
a998,143975793,A. Choudhary
a999,2064360741,Beiji Zou
a1000,2145626972,Min Li
a1001,2109570708,Hongzhi Wang
a1002,2118944405,Xianhua Song
a1003,2113723374,Wei Xie
a1004,2110087053,Zeguang Lu
a1005,15601029,J. Hardin
a1006,46535977,R. Hoerl
a1007,2091905130,N. Horton
a1008,1404020590,O. Hall-Holt
a1009,143968666,P. Murrell
a1010,1414931448,P. Roback
a1011,1742531899,D. Temple Lang
a1012,2067816794,M. Ward
a1013,1772465,H. Dalianis
a1014,2033169,Aron Henriksson
a1015,50524143,M. Kvist
a1016,2292466,S. Velupillai
a1017,2612842,Rebecka Weegar
a1018,145785254,P. Diggle
a1019,7785557,B. Westra
a1020,2160179,T. Clancy
a1021,2178204,J. Sensmeier
a1022,2159796,J. Warren
a1023,38989825,Charlotte A. Weaver
a1024,29266209,C. Delaney
a1025,3033014,N. Zumel
a1026,145721946,J. Mount
a1027,35727272,Paul E. Anderson
a1028,34762125,J. Bowring
a1029,34929008,R. McCauley
a1030,46424081,George J. Pothering
a1031,33105217,Christopher W. Starr
a1032,143649293,C. Dobre
a1033,1679888,F. Xhafa
a1034,3202553,Anant P. Bhardwaj
a1035,2093889,Souvik Bhattacherjee
a1036,144991539,Amit Chavan
a1037,114189441,Aaron J. Elmore
a1038,144478906,S. Madden
a1039,145592539,Aditya G. Parameswaran
a1040,35157864,W. Cleveland
a1041,30892113,Joshua Fairfield
a1042,113365157,Hannah Shtein
a1043,144500070,Shuchi Chawla
a1044,2346641,Jason D. Hartline
a1045,2307080,Denis Nekipelov
a1046,1720683,B. Baesens
a1047,145801638,J. Kittler
a1048,145173790,John C. Mitchell
a1049,1693267,M. Naor
a1050,145083447,Mary E. Webb
a1051,2721992,Panagiotis Barlas
a1052,1807650,Ivor Lanning
a1053,1709812,C. Heavey
a1054,49986197,K. Antell
a1055,66482554,J. B. Foote
a1056,153391620,Jaymie Turner
a1057,1948630,Brian C. Shults
a1058,1388405043,M. Saar-Tsechansky
a1059,69982972,Lillian Pierson
a1060,1726081,C. Leung
a1061,2069981213,Fan Jiang
a1062,2562363,Kayode Ayankoya
a1063,2898494,A. Calitz
a1064,2050318,J. Greyling
a1065,50428757,R. Hafen
a1066,52602394,R. Schutt
a1067,79414384,Cathy O'Neil
a1068,2278767,James W. McGuffee
a1069,2478725,D. Uminsky
a1070,144550012,P. Fox
a1071,1701341,J. Hendler
a1072,1405795808,Gunther Wyszecki
a1073,2070336752,W. Stiles
a1074,143852206,Jack Foreman
a1075,1725551,C. Mattmann
a1076,48600185,D. Lüdecke
a1077,3237553,D. Borsboom
a1078,32368039,M. Deserno
a1079,2883841,M. Rhemtulla
a1080,3018477,S. Epskamp
a1081,31487509,E. Fried
a1082,2500438,R. McNally
a1083,6171759,Donald J. Robinaugh
a1084,5070565,M. Perugini
a1085,6834713,J. Dalege
a1086,49251371,G. Costantini
a1087,5449939,A. Isvoranu
a1088,93941106,Anna C. Wysocki
a1089,133803806,C. V. van Borkulo
a1090,28054710,R. van Bork
a1091,2936830,L. Waldorp
a1092,153929250,T. Peters
a1093,153111703,Jeroen Baas
a1094,37570643,M. Schotten
a1095,2688200,A. Plume
a1096,40405052,Grégoire Côté
a1097,13836902,Reza Karimi
a1098,123224250,C. Birkle
a1099,144138149,D. Pendlebury
a1100,35567484,Joshua Schnell
a1101,47734161,Jonathan Adams
a1102,98583237,R. Bechmann
a1103,40698133,R. Hearmon
a1104,94801064,S. K. Kurtz
a1105,3160261,W. Finzer
a1106,49962237,S. Freeman
a1107,5197291,Sarah L. Eddy
a1108,1735376092,Miles McDonough
a1109,2116645693,Michelle K. Smith
a1110,3827623,Nnadozie Okoroafor
a1111,50779444,Hannah Jordt
a1112,3479759,M. Wenderoth
a1113,144291713,M. Visser
a1114,2950213,Nees Jan van Eck
a1115,1765159,L. Waltman
a1116,1796144,G. Blewitt
a1117,20644780,W. Hammond
a1118,1905474,C. Kreemer
a1119,3083169,S. Brunton
a1120,144484983,J. Kutz
a1121,2603574,L. Himanen
a1122,113168472,A. Geurts
a1123,35851774,A. Foster
a1124,2529275,P. Rinke
a1125,47980503,A. Koning
a1126,2113948696,D. Rochman
a1127,66628921,J. Sublet
a1128,103095878,N. Dzysiuk
a1129,152544803,M. Fleming
a1130,5666724,S. V. D. Marck
a1131,48552025,M. Chadwick
a1132,2015506986,M. Herman
a1133,52523850,P. Obložinský
a1134,34653643,M. Dunn
a1135,50026958,Y. Danon
a1136,52603255,A. Kahler
a1137,2202319374,D. L. Smith
a1138,1956358,B. Pritychenko
a1139,2166705,G. Arbanas
a1140,82873644,R. Arcilla
a1141,91120111,R. Brewer
a1142,2115446194,David A. Brown
a1143,121352917,R. Capote
a1144,38992078,A. Carlson
a1145,2107124546,Y. S. Cho
a1146,2418335,H. Derrien
a1147,15148854,K. Guber
a1148,144641712,G. Hale
a1149,15069351,S. Hoblit
a1150,2075668537,S. Holloway
a1151,144860976,T. Johnson
a1152,103235641,T. Kawano
a1153,30549749,B. Kiedrowski
a1154,120799323,H. Kim
a1155,48585628,S. Kunieda
a1156,144858153,N. M. Larson
a1157,49617135,L. Leal
a1158,11740315,J. Lestone
a1159,79575255,R. Little
a1160,145295755,E. Mccutchan
a1161,30798234,R. Macfarlane
a1162,102885499,M. Macinnes
a1163,73141183,C. Mattoon
a1164,144610100,R. Mcknight
a1165,89705684,S. Mughabghab
a1166,143666633,G. Nobre
a1167,6551723,G. Palmiotti
a1168,35041677,A. Palumbo
a1169,52452062,M. Pigni
a1170,20451793,V. Pronyaev
a1171,47655379,R. Sayer
a1172,92589358,A. Sonzogni
a1173,145078244,N. Summers
a1174,2012169,P. Talou
a1175,144069944,I. Thompson
a1176,2407434,A. Trkov
a1177,24192705,R. Vogt
a1178,136997973,A. Wallner
a1179,144956696,M. White
a1180,10373336,D. Wiarda
a1181,39459981,M. Kosmala
a1182,144918359,A. Wiggins
a1183,49941354,A. Swanson
a1184,47747416,Brooke D. Simmons
a1185,1680265,C. Rueden
a1186,3032174,Johannes E. Schindelin
a1187,4097386,M. Hiner
a1188,46312042,Barry E. DeZonia
a1189,1409736665,Alison E. Walter
a1190,48712447,Ellen T. Arena
a1191,2504157,K. Eliceiri
a1192,3258618,M. Loukides
a1193,143890476,Gary King
a1194,143755437,James Honaker
a1195,1741892966,Anne Joseph O'Connell
a1196,13351229,Kenneth F. Scheve
a1197,4478199,T. Toivonen
a1198,10425126,V. Heikinheimo
a1199,39402485,Christoph Fink
a1200,5940117,A. Hausmann
a1201,3294817,Tuomo Hiippala
a1202,4902441,O. Järv
a1203,46406399,H. Tenkanen
a1204,7852704,E. Di Minin
a1205,80305045,T. Phillips
a1206,8224206,H. Ballard
a1207,2961050,B. Lewenstein
a1208,36584722,R. Bonney
a1209,2721172,K. Malde
a1210,4340450,N. Handegard
a1211,3108699,L. Eikvil
a1212,48068407,A. Salberg
a1213,29836646,L. Lannom
a1214,66311676,D. Koureas
a1215,2300016,A. Hardisty
a1216,50196031,L. Ghiringhelli
a1217,1682631,J. Vybíral
a1218,145811142,S. Levchenko
a1219,5490741,C. Draxl
a1220,145310714,M. Scheffler
a1221,48418546,Mark A. Miller
a1222,39009204,W. Pfeiffer
a1223,2241799,Terri Schwartz
a1224,1388308171,vZeljko Ivezi'c
a1225,21113027,S. Kahn
a1226,2278126,J. Tyson
a1227,49116315,B. Abel
a1228,2055890838,Emily Acosta
a1229,69389141,R. Allsman
a1230,143991271,D. Alonso
a1231,2165365,Y. AlSayyad
a1232,40689285,S. Anderson
a1233,144341139,J. Andrew
a1234,1399438082,J. Angel
a1235,47967243,G. Angeli
a1236,88537383,R. Ansari
a1237,152507974,P. Antilogus
a1238,145556504,C. Araujo
a1239,152716847,R. Armstrong
a1240,48990013,K. Arndt
a1241,47547128,P. Astier
a1242,1388945595,'Eric Aubourg
a1243,1388945735,Nicole Auza
a1244,1937664,T. Axelrod
a1245,3889609,D. Bard
a1246,40661496,J. Barr
a1247,1388636997,A. Barrau
a1248,145218764,J. Bartlett
a1249,39510636,A. Bauer
a1250,35048113,Brian Jeffrey Bauman
a1251,87290781,S. Baumont
a1252,2178449269,A. Becker
a1253,1727443,J. Becla
a1254,3075185,C. Beldica
a1255,104163897,S. Bellavia
a1256,32202085,F. Bianco
a1257,4391892,R. Biswas
a1258,122986553,G. Blanc
a1259,152392538,J. Blazek
a1260,3587759,R. Blandford
a1261,1736360,J. Bloom
a1262,26972650,J. Bogart
a1263,145499333,T. Bond
a1264,3826605,A. Borgland
a1265,1728233,K. Borne
a1266,66289916,J. Bosch
a1267,1895720,D. Boutigny
a1268,1388945591,Craig A. Brackett
a1269,51336439,A. Bradshaw
a1270,47753242,W. Brandt
a1271,2215696495,Michael E. Brown
a1272,5643411,J. Bullock
a1273,35137715,P. Burchat
a1274,116796888,D. Burke
a1275,143612599,G. Cagnoli
a1276,46664823,D. Calabrese
a1277,38540867,S. Callahan
a1278,121996353,Alice Callen
a1279,39017116,Srinivasan Chandrasekharan
a1280,1388945545,Glenaver Charles-Emerson
a1281,9044817,S. Chesley
a1282,2156373,E. Cheu
a1283,144036426,Hsin-Fang Chiang
a1284,97816269,J. Chiang
a1285,1388945580,Carol Chirino
a1286,73435417,Der-Mei. Chow
a1287,4794227,D. Ciardi
a1288,66435863,C. Claver
a1289,1380320334,J. Cohen-Tanugi
a1290,1388945586,Joseph J. Cockrum
a1291,47224041,R. Coles
a1292,3232661,A. Connolly
a1293,144924921,K. Cook
a1294,10225041,A. Cooray
a1295,144519234,K. Covey
a1296,1388945589,C. Cribbs
a1297,2067852501,Wei Cui
a1298,6341848,R. Cutri
a1299,47792755,P. Daly
a1300,39827064,S. Daniel
a1301,101338921,F. Daruich
a1302,69018778,G. Daubard
a1303,3271662,G. Daues
a1304,145326062,W. Dawson
a1305,46941095,F. Delgado
a1306,49584752,A. Dellapenna
a1307,1388945583,Robert de Peyster
a1308,1382576786,Miguel de Val-Borro
a1309,3060416,S. Digel
a1310,143961324,P. Doherty
a1311,152592394,R. Dubois
a1312,1381688758,G. Dubois-Felsmann
a1313,3365324,J. Ďurech
a1314,3054940,F. Economou
a1315,7339724,M. Eracleous
a1316,92491273,H. Ferguson
a1317,89021925,Enrique Figueroa
a1318,1429720010,M. Fisher-Levine
a1319,152735535,W. Focke
a1320,47246974,M. Foss
a1321,145243879,J. Frank
a1322,71915913,M. Freemon
a1323,51241269,E. Gangler
a1324,4887593,E. Gawiser
a1325,3757330,J. Geary
a1326,145066509,P. Gee
a1327,4665526,M. Geha
a1328,104383608,C. Gessner
a1329,5558905,R. Gibson
a1330,96123736,D. Gilmore
a1331,1810784,T. Glanzman
a1332,72210280,W. Glick
a1333,66750047,T. Goldina
a1334,1382580583,D. Goldstein
a1335,2007204652,Iain Goodenow
a1336,46685788,M. Graham
a1337,95233857,W. Gressler
a1338,153590278,P. Gris
a1339,38964001,L. Guy
a1340,74001301,A. Guyonnet
a1341,144440426,G. Haller
a1342,134643605,Ronald C. Harris
a1343,74656183,P. Hascall
a1344,50406076,J. Haupt
a1345,143738759,Fabio Hernandez
a1346,49538369,S. Herrmann
a1347,95361482,E. Hileman
a1348,2178209,J. Hoblitt
a1349,50427459,J. Hodgson
a1350,8054152,C. Hogan
a1351,46307525,Dajun Huang
a1352,153453274,M. Huffer
a1353,7195935,P. Ingraham
a1354,92326954,W. Innes
a1355,1700549,S. Jacoby
a1356,143707851,B. Jain
a1357,34800575,Fabrice Jammes
a1358,70080622,J. Jee
a1359,102483474,T. Jenness
a1360,69946671,G. Jernigan
a1361,2081918868,Darko Jevremovi'c
a1362,145691066,Kenneth Johns
a1363,123598072,A. S. Johnson
a1364,2124468191,Margaret W. G. Johnson
a1365,2157480928,R. L. Jones
a1366,1388945702,C. Juramy-Gilles
a1367,2066411622,Mario Juri'c
a1368,25579571,J. Kalirai
a1369,91742754,N. Kallivayalil
a1370,1388945725,B. Kalmbach
a1371,37382849,J. Kantor
a1372,103191779,P. Karst
a1373,4260783,M. Kasliwal
a1374,121057904,H. Kelly
a1375,143663082,R. Kessler
a1376,1388945574,Veronica Kinnison
a1377,144779785,D. Kirkby
a1378,145439471,L. Knox
a1379,35160026,I. Kotov
a1380,52073388,V. Krabbendam
a1381,3125900,K. Krughoff
a1382,103472481,P. Kub'anek
a1383,31087240,J. Kuczewski
a1384,2178451005,S. Kulkarni
a1385,49291667,J. Ku
a1386,48066989,N. Kurita
a1387,143614435,C. Lage
a1388,77192411,R. Lambert
a1389,89405726,T. Lange
a1390,123462487,J. Langton
a1391,47762646,L. Guillou
a1392,2057195105,Deborah A. Levine
a1393,144602856,M. Liang
a1394,34531502,Kian-Tat Lim
a1395,34769917,C. Lintott
a1396,2061752654,Kevin Long
a1397,144026466,Margaux Lopez
a1398,65751808,P. Lotz
a1399,2203481,R. Lupton
a1400,36401114,N. Lust
a1401,152158065,L. Macarthur
a1402,1775570,A. Mahabal
a1403,3468705,R. Mandelbaum
a1404,1388945959,D. Marsh
a1405,145599429,P. Marshall
a1406,2056108959,S. Marshall
a1407,92039486,M. May
a1408,1382577252,R. McKercher
a1409,1388946065,M. Mcqueen
a1410,40538503,J. Meyers
a1411,70207743,M. Migliore
a1412,2111174590,Michelle Miller
a1413,145946793,D. Mills
a1414,1388945721,C. Miraval
a1415,102593424,Joachim Moeyens
a1416,4550890,D. Monet
a1417,40798170,M. Moniez
a1418,8878341,S. Monkewitz
a1419,144523491,C. Montgomery
a1420,2112578381,Fritz Mueller
a1421,143849302,G. Muller
a1422,1388945778,Freddy Munoz Arancibia
a1423,48350796,D. Neill
a1424,14485222,S. Newbry
a1425,2455476,Jean-Yves Nief
a1426,4991072,A. Nomerotski
a1427,49231257,M. Nordby
a1428,1402800166,P. O'connor
a1429,34803815,S. Olivier
a1430,103036545,K. Olsen
a1431,69497760,W. O'Mullane
a1432,2056403533,Sandra Ortiz
a1433,4395408,S. Osier
a1434,152340439,R. Owen
a1435,102952216,R. Pain
a1436,1388945552,Paul E. Palecek
a1437,69387555,J. Parejko
a1438,2052973332,James B. Parsons
a1439,145352055,N. M. Pease
a1440,48990929,J. Peterson
a1441,153921723,D. Petravick
a1442,2089618136,M. Petrick
a1443,37367763,C. Petry
a1444,11469737,F. Pierfederici
a1445,2386011,Stephen Pietrowicz
a1446,69058506,Robin C. Pike
a1447,145659998,P. Pinto
a1448,144916688,R. Plante
a1449,46711520,S. Plate
a1450,145734579,P. Price
a1451,94038831,M. Prouza
a1452,31327270,V. Radeka
a1453,95989484,J. Rajagopal
a1454,48254266,A. Rasmussen
a1455,152606239,N. Regnault
a1456,152476853,K. Reil
a1457,38058438,D. Reiss
a1458,153256142,M. Reuter
a1459,36742499,S. Ridgway
a1460,92160216,V. Riot
a1461,115259386,S. Ritz
a1462,94048353,S. Robinson
a1463,66364901,W. Roby
a1464,2171672093,A. Roodman
a1465,13333302,W. Rosing
a1466,1388470942,C. Roucelle
a1467,48696580,M. Rumore
a1468,153609746,S. Russo
a1469,145328698,A. Saha
a1470,46640664,B. Sassolas
a1471,2169939956,T. Schalk
a1472,6984029,P. Schellart
a1473,145103587,R. Schindler
a1474,145432204,S. Schmidt
a1475,2178437683,D. Schneider
a1476,2087094463,M. Schneider
a1477,91539298,W. Schoening
a1478,66714398,G. Schumacher
a1479,3181957,M. Schwamb
a1480,50203149,J. Sebag
a1481,70584095,Brian Selvy
a1482,4916127,G. Sembroski
a1483,103046839,L. Seppala
a1484,40388598,Andrew W. Serio
a1485,145536190,Eduardo Serrano
a1486,145478453,R. Shaw
a1487,145413354,I. Shipsey
a1488,32729482,J. Sick
a1489,8910980,N. Silvestri
a1490,48747914,C. Slater
a1491,143903199,J. A. Smith
a1492,2214535243,R. Smith
a1493,1723393604,S. Sobhani
a1494,1388945654,Christine Soldahl
a1495,1388945759,L. Storrie-Lombardi
a1496,96312663,Edward Stover
a1497,2178431561,M. Strauss
a1498,50121483,R. Street
a1499,145365732,C. Stubbs
a1500,145142671,I. Sullivan
a1501,46434767,D. Sweeney
a1502,6449798,J. Swinbank
a1503,49728086,P. Takacs
a1504,113220504,S. Tether
a1505,9948192,J. Thaler
a1506,35307382,J. Thayer
a1507,152177133,Sandrine Thomas
a1508,5754990,V. Thukral
a1509,47081274,J. Tice
a1510,6724220,D. Trilling
a1511,144149270,M. Turri
a1512,90555451,R. Berg
a1513,69954095,D. Berk
a1514,153836435,K. Vetter
a1515,2083920825,Françoise Virieux
a1516,30533860,T. Vucina
a1517,91883514,W. Wahl
a1518,5074260,L. Walkowicz
a1519,50259238,B. Walsh
a1520,2111796908,C. Walter
a1521,2385473,Daniel L. Wang
a1522,34286355,Shin-Ywan Wang
a1523,2056928131,M. Warner
a1524,71734573,O. Wiecha
a1525,4433333,B. Willman
a1526,145975445,S. Winters
a1527,40791972,D. Wittman
a1528,92187474,S. Wolff
a1529,1410246857,W. Wood-Vasey
a1530,50171477,Xiuqin Wu
a1531,49048459,B. Xin
a1532,26388653,P. Yoachim
a1533,40015866,H. Zhan
a1534,1409950108,for the Lsst Collaboration
a1535,2338072,B. Blaiszik
a1536,47766095,Logan T. Ward
a1537,47549959,Marcus Schwarting
a1538,104220223,Jonathon Gaff
a1539,36319017,Ryan Chard
a1540,72559552,D. Pike
a1541,3091414,K. Chard
a1542,1698701,Ian T Foster
a1543,2887861,J. Kruschke
a1544,69350932,N. M. Greene
a1545,68995143,S. Frankle
a1546,3609402,D. Madland
a1547,49333546,P. Möller
a1548,49018791,R. Mosteller
a1549,46222535,P. R. Page
a1550,47054336,H. Trellue
a1551,34396531,W. B. Wilson
a1552,36683473,C. Dunford
a1553,69457731,C. Lubitz
a1554,51923079,T. Trumbull
a1555,48353415,J. Weinman
a1556,27766044,D. Cullen
a1557,69914233,D. Heinrichs
a1558,1934022,D. Mcnabb
a1559,48209826,R. Block
a1560,144572339,J. B. Briggs
a1561,47476092,E. Cheng
a1562,67287257,H. Huria
a1563,91223522,M. Zerkle
a1564,70114118,K. Kozier
a1565,1961511,A. Courcelle
a1566,65764216,J. Burgelman
a1567,2077101305,Corina Pascu
a1568,101633169,K. Szkuta
a1569,1908081,R. V. Schomberg
a1570,2386005,A. Karalopoulos
a1571,1452994202,Konstantinos Repanas
a1572,97403368,M. Schouppe
a1573,5616273,F. Montáns
a1574,2734584,F. Chinesta
a1575,1398336096,Rafael Gómez-Bombarelli
a1576,49051967,Gabriella M. Harari
a1577,144948031,N. Lane
a1578,2151036177,Rui Wang
a1579,4563554,Benjamin S Crosier
a1580,1399920413,Andrew T. Campbell
a1581,2705485,S. Gosling
a1582,2071436854,S. Schulze
a1583,1978989,A. Clauset
a1584,2900564,D. Larremore
a1585,47399811,R. Sinatra
a1586,38612853,G. Giuliani
a1587,143674226,G. Câmara
a1588,3175729,B. Killough
a1589,32312181,S. Minchin
a1590,1901628,Mor Armony
a1591,4724907,S. Israelit
a1592,1802581,A. Mandelbaum
a1593,1828747,Y. Marmor
a1594,2570912,Yulia Tseytlin
a1595,1414117800,G. Yom-Tov
a1596,5907934,S. Pesant
a1597,2158864,F. Not
a1598,4157832,M. Picheral
a1599,None,Stefanie Kandels-Lewis
a1600,10999799,Noan Le Bescot
a1601,None,Gabriel Gorsky
a1602,4206582,D. Iudicone
a1603,4192764,E. Karsenti
a1604,2154189,S. Speich
a1605,3664262,R. Troublé
a1606,6434378,Céline Dimier
a1607,4309482,S. Searson
a1608,None,Silvia G. Peer Emmanuel Chris Colomban De Michael Gabriel Acinas Bork Boss Bowler Vargas Follows Gorsky Grim
a1609,6119340,S. Acinas
a1610,3534315,P. Bork
a1611,145213927,E. Boss
a1612,48244603,C. Bowler
a1613,145856996,C. Vargas
a1614,3111071,M. Follows
a1615,49598662,N. Grimsley
a1616,2536107,P. Hingamp
a1617,4083069,O. Jaillon
a1618,1399431189,L. Karp‐Boss
a1619,4461755,U. Kržič
a1620,2272089,H. Ogata
a1621,144728282,J. Raes
a1622,1821625,E. Reynaud
a1623,49838728,C. Sardet
a1624,2619964,M. Sieracki
a1625,6725342,L. Stemmann
a1626,5518928,M. Sullivan
a1627,2067568,S. Sunagawa
a1628,6544680,Didier Velayoudon
a1629,2076909082,J. Weissenbach
a1630,2839934,P. Wincker
a1631,4308529,N. Isaac
a1632,2059918587,A. J. Strien
a1633,6069523,Tom A. August
a1634,2160123692,Marnix P. Zeeuw
a1635,2115059354,David Roy
a1636,145292984,M. Wulder
a1637,33301620,J. Masek
a1638,2010473,W. Cohen
a1639,3182544,T. Loveland
a1640,16252651,C. Woodcock
a1641,1926599,Asaph Azaria
a1642,3459979,Ariel Ekblaw
a1643,145902555,Thiago Vieira
a1644,1808594,A. Lippman
a1645,36324417,P. Dunn
a1646,35080347,S. Juggins
a1647,46218382,Xiaogang Li
a1648,2140508944,Dawei Zhang
a1649,145778350,Zhiyong Liu
a1650,2145422957,Zhong Li
a1651,2333178,C. Du
a1652,3354166,C. Dong
a1653,5743109,A. Jaffe
a1654,1394503162,Gaétan de Rassenfosse
a1655,3264638,J. Pruyne
a1656,2538180,R. Ananthakrishnan
a1657,1720669,S. Tuecke
a1658,2065945031,I. Foster
a1659,2109096259,Joanne Hill
a1660,91442060,G. Mulholland
a1661,8474736,K. Persson
a1662,145841368,R. Seshadri
a1663,2088553,C. Wolverton
a1664,8839934,B. Meredig
a1665,152476606,R. Connelly
a1666,10343695,C. Playford
