authorId,authorUrl,authorName
a893,2094070773,Rolf Biehler
a894,2095167466,Susanne Podworny
a895,2099797549,Thomas Wassong
a896,48237809,David B. Brough
a897,2085756404,Daniel Wheeler
a898,1403628339,Miguel Molina-Solana
a899,144089160,María Ros
a900,145548411,M. Dolores Ruiz
a901,1403479499,Juan Gómez-Romero
a902,1402528824,M. Martín-Bautista
a903,5201129,Tom C. Russ
a904,47874620,Eva Woelbert
a905,31973936,K. Davis
a906,5805789,J. Hafferty
a907,34561147,Zina M. Ibrahim
a908,46691130,B. Inkster
a909,145948460,A. John
a910,49627079,William E. Lee
a911,145449141,M. Maxwell
a912,144477665,A. McIntosh
a913,47116401,R. Stewart
a914,2105359847,Margaret Kate Suzy Anna Felicity Kathy Matt James Katrina A Anderson Aylett Bourke Burhouse Callard Chapman Co
a915,2109787720,Margaret Anderson
a916,1454026625,Kate Aylett
a917,51055816,S. Bourke
a918,4599272,Anna Burhouse
a919,1928236,F. Callard
a920,2055921365,K. Chapman
a921,2058866148,Matt Cowley
a922,1454010248,J. Cusack
a923,2086256629,Jaime Delgadillo
a924,2074476734,Sophie Dix
a925,50673014,R. Dobson
a926,46301965,G. Donohoe
a927,39236860,J. Downs
a928,152270656,H. Fisher
a929,2133517,A. Folarin
a930,2059854813,T. Foley
a931,2483762,J. Geddes
a932,1454010278,Joardana Globerman
a933,50474096,Lamiece Hassan
a934,49783756,Joseph Hayes
a935,1454009689,H. Hodges
a936,1454021330,Eddie Jacob
a937,38423377,R. Jacobs
a938,29910452,Cynthia Joyce
a939,1454011052,Suky Kaur
a940,18966515,M. Kerz
a941,3126437,J. Kirkbride
a942,6678880,G. Leavey
a943,144055053,G. Lewis
a944,40600726,K. Lloyd
a945,1454026376,W. Matcham
a946,2077123547,Erin McCloskey
a947,38170553,A. McQuillin
a948,1454002282,Tamsin Newlove Delgado
a949,1454021388,Catherine Newsome
a950,144031984,K. Nicodemus
a951,143653561,D. Porteous
a952,145439168,Daniel Ray
a953,1454009837,Simran Sanhu
a954,2108917090,Daniel Smith
a955,1454011231,Laura Tutu
a956,1453989286,Ayath Ullah
a957,51172935,Billie S Vance
a958,3874821,M. Wolpert
a959,1900405,C. Wyse
a960,47190052,S. Zammit
a961,144765083,David Ribes
a962,1803195,E. Zegura
a963,143903307,C. Disalvo
a964,11983152,Amanda Meng
a965,2427554,C. Turkay
a966,2343408,Nicola Pezzotti
a967,2691974,Carsten Binnig
a968,2879705,Hendrik Strobelt
a969,143684647,B. Hammer
a970,9106757,D. Keim
a971,144381703,Jean-Daniel Fekete
a972,1725167,Themis Palpanas
a973,2143404317,Yunhai Wang
a974,2289824,Florin Rusu
a975,48650315,F. Foroughi
a976,8930649,P. Luksch
a977,12165227,Telecommunications Board
a978,144829520,K. Gibert
a979,1760798,J. Horsburgh
a980,144373046,I. Athanasiadis
a981,144282963,G. Holmes
a982,46557539,Craig M. Dalton
a983,114342267,Tim Stallmann
a984,1643660495,A. Rao
a985,81260741,Ayush Bihani
a986,145843315,Mydhili K. Nair
a987,1399003993,F. Emmert-Streib
a988,1792351,M. Dehmer
a989,2861665,Ivan Shamshurin
a990,1716974,Kevin Crowston
a991,2288251407,Dan McQuillan
a992,37685644,Julia S. Lowndes
a993,40049526,B. Best
a994,36285109,Courtney Scarborough
a995,10756729,J. Afflerbach
a996,4204388,Melanie Frazier
a997,1410012697,C. O’Hara
a998,2057958410,Ning Jiang
a999,49074592,B. Halpern
a1000,2055141989,Daniel T. Kaplan
a1001,145489965,Peter Baumgartner
a1002,2437563,Shashank Srikant
a1003,144026866,V. Aggarwal
a1004,33828310,Peter C. Andrews
a1005,2173303,Nicole A. Lavender
a1006,40217217,L. C. Kidd
a1007,34796089,G. George
a1008,98235886,E. Osinga
a1009,33497511,Dovev Lavie
a1010,144937232,Brent A. Scott
a1011,30482845,J. D. Horn
a1012,145409925,Lily Fierro
a1013,3054340,Jeana Kamdar
a1014,145402198,Jonathan Gordon
a1015,2057206378,Crystal Stewart
a1016,8128377,Avnish Bhattrai
a1017,2048542518,Sumiko Abe
a1018,2072810516,Xiaoxia Lei
a1019,1896359529,Caroline O'Driscoll
a1020,31982777,Aakanchha Sinha
a1021,30474196,Priyambada Jain
a1022,49581425,Gully A. Burns
a1023,1782658,Kristina Lerman
a1024,2887330,J. Ambite
a1025,144436171,I. Song
a1026,2530948,M. Reichstein
a1027,1397959153,Gustau Camps-Valls
a1028,121696502,B. Stevens
a1029,95799904,M. Jung
a1030,1728382,Joachim Denzler
a1031,116377499,N. Carvalhais
a1032,1764912,Prabhat
a1033,27533249,D. Huppenkothen
a1034,48847122,A. Arendt
a1035,2064479758,D. Hogg
a1036,144686135,Karthik Ram
a1037,2081469,J. Vanderplas
a1038,2842990,A. Rokem
a1039,15962009,Akhil Kadiyala
a1040,2118069715,Ashok Kumar
a1041,1806210,J. Greenberg
a1042,1398945328,James Max Kanter
a1043,1803567,K. Veeramachaneni
a1044,145985261,Colin Connors
a1045,2550392,B. Efron
a1046,2248423226,Trevor J. Hastie
a1047,50185270,Iain Carmichael
a1048,145956495,J. Marron
a1049,46269169,Yiqun Xie
a1050,3214518,E. Eftelioglu
a1051,2230264,Reem Y. Ali
a1052,1742340497,Xun Tang
a1053,2152884622,Yan Li
a1054,38773783,Ruhi Doshi
a1055,2216790189,Hause Lin
a1056,1724595,M. Bichler
a1057,1719645,Armin Heinzl
a1058,1933065,J. Stanton
a1059,50663909,G. Andrienko
a1060,1780833,N. Andrienko
a1061,145525783,R. Weibel
a1062,1745587,T. Schoenherr
a1063,1402520871,Cheri Speier-Pero
a1064,2610212,N. Grady
a1065,1735128,B. Faltings
a1066,2667883,Goran Radanovic
a1067,2237192408,Ryan Mcgranaghan
a1068,2237197086,A. Bhatt
a1069,2298941045,Tomoko Matsuo
a1070,2237221060,Anthony Mannucci
a1071,145812379,J. Semeter
a1072,1403718262,S. Datta‐Barua
a1073,1682824,Julia Stoyanovich
a1074,1686294,Bill Howe
a1075,69026873,S. Abiteboul
a1076,1729605,G. Miklau
a1077,1883948,Arnaud Sahuguet
a1078,1751591,G. Weikum
a1079,2061562124,Michelle Dunn
a1080,144678728,C. Romero
a1081,145239852,Sebastián Ventura
a1082,3464005,D. Larson
a1083,2964485,Victor Chang
a1084,8247706,Yangyong Zhu
a1085,33629364,Yun Xiong
a1086,50511380,Matt Burton
a1087,35183342,L. Lyon
a1088,2382338,J. Meierhofer
a1089,2058982063,Kevin Meier
a1090,40695489,Joel Grus
a1091,2965138,S. Leonelli
a1092,1700216,Ritu Agarwal
a1093,144730302,V. Dhar
a1094,2069920481,Jason A. Payne
a1095,47914003,Huntley Parker
a1096,72217764,D. Cielen
a1097,73599630,Arno D. B. Meysman
a1098,2004188012,M. Ali
a1099,1771675,J. Shanahan
a1100,2072645783,Liang Dai
a1101,39350088,M. Graef
a1102,2060102536,F. Nielsen
a1103,66428329,Allegra Tennis
a1104,2717327,Benjamin T. Hazen
a1105,2193497045,Christopher A. Boone
a1106,3431302,Jeremy D. Ezell
a1107,1401781163,L. A. Jones‐Farmer
a1108,1722394,Scott Tonidandel
a1109,3525823,E. King
a1110,143754763,J. Cortina
a1111,48255068,M. Waller
a1112,2657436,S. Fawcett
a1113,1752722,F. Provost
a1114,145421658,Tom Fawcett
a1115,40320059,C. J. Hutto
a1116,40370584,A. Echenique
a1117,2108831382,Yun Huang
a1118,79591858,Jinyoun Kim
a1119,3126585,Wanli Xing
a1120,32900765,J. Bayer
a1121,1749597,E. Diday
a1122,72917133,Shengyen Li
a1123,72347005,Aleksandr L. Blekh
a1124,3493017,Faical Y. Congo
a1125,9730842,C. Campbell
a1126,144239966,Y. Demchenko
a1127,40375628,A. Belloum
a1128,2964870,W. Los
a1129,2448790,T. Wiktorski
a1130,50602723,A. Manieri
a1131,2982341,H. Brocks
a1132,3418642,Jana Becker
a1133,3013455,D. Heutelbeck
a1134,1799848,M. Hemmje
a1135,2053325245,Steve Brewer
a1136,29394742,H. Wimmer
a1137,144605164,L. Powell
a1138,144622090,D. Power
a1139,1741672,C. Anslow
a1140,2773625,J. Brosz
a1141,144417588,F. Maurer
a1142,2276334,M. Boyes
a1143,145522617,E. Damiani
a1144,36057252,B. Ramamurthy
a1145,143892998,Ben Williamson
a1146,2895132,Lev Manovich
a1147,2024836350,Yong Chen
a1148,2118061837,Hong Chen
a1149,51465552,Anjee Gorkhali
a1150,2146559341,Yang Lu
a1151,2185826308,Yiqian Ma
a1152,2146625125,L. Li
a1153,145673298,Shi Cheng
a1154,49166856,B. Liu
a1155,2245724153,Tiew On Ting
a1156,1828278,Quande Qin
a1157,38069623,Yuhui Shi
a1158,5380819,Kaizhu Huang
a1159,2594694,R. Brunner
a1160,31717443,Edward J. Kim
a1161,1743874,R. Grossman
a1162,1898444,Allison P. Heath
a1163,2098374086,Mark Murphy
a1164,34392342,M. Patterson
a1165,38913848,Walt Wells
a1166,1791487,G. Marchionini
a1167,69485970,Emc Education Services
a1168,12743679,Daniel Carter
a1169,3394746,Dan Sholler
a1170,145785254,P. Diggle
a1171,1781982,D. Hand
a1172,1772465,H. Dalianis
a1173,2033169,Aron Henriksson
a1174,50524143,Maria Kvist
a1175,2292466,S. Velupillai
a1176,2612842,Rebecka Weegar
a1177,7785557,B. Westra
a1178,2160179,T. Clancy
a1179,2178204,J. Sensmeier
a1180,2159796,J. Warren
a1181,38989825,Charlotte A. Weaver
a1182,29266209,C. Delaney
a1183,6230418,R. Ferber
a1184,2159342,S. Osis
a1185,34717147,J. Hicks
a1186,3302800,S. Delp
a1187,3223786,Christopher Phethean
a1188,2927032,E. Simperl
a1189,1726746,T. Tiropanis
a1190,2050678,Ramine Tinati
a1191,143786158,W. Hall
a1192,1931490,E. Pruyt
a1193,49202884,P. Yue
a1194,145548316,R. Ramachandran
a1195,144537741,P. Baumann
a1196,72306024,S. Khalsa
a1197,1772230,M. Deng
a1198,2978339,Liangcun Jiang
a1199,48428771,S. Moutari
a1200,46838780,M. Swan
a1201,1703872,T. Menzies
a1202,144426849,L. Williams
a1203,143609903,Thomas Zimmermann
a1204,108661600,C. Drew
a1205,2721992,Panagiotis Barlas
a1206,1807650,Ivor Lanning
a1207,1709812,C. Heavey
a1208,2768970,H. Wickham
a1209,52334464,Garrett Grolemund
a1210,2539942,A. Stukowski
a1211,144186018,Ankit Agrawal
a1212,8337718,Parijat Deshpande
a1213,71403530,G. P. Basavarsu
a1214,143975793,A. Choudhary
a1215,2104321839,J. Hardin
a1216,2298510183,R. Hoerl
a1217,2091905130,N. Horton
a1218,2298283677,O. Hall-Holt
a1219,2298509953,P. Murrell
a1220,2298282984,P. Roback
a1221,1742531899,D. Temple Lang
a1222,2298507762,M. D. Ward
a1223,35727272,Paul E. Anderson
a1224,34762125,J. Bowring
a1225,34929008,R. McCauley
a1226,46424081,George J. Pothering
a1227,33105217,Christopher W. Starr
a1228,143649293,C. Dobre
a1229,1679888,F. Xhafa
a1230,30892113,Joshua Fairfield
a1231,113365157,Hannah Shtein
a1232,3202553,Anant P. Bhardwaj
a1233,2093889,Souvik Bhattacherjee
a1234,144991539,Amit Chavan
a1235,144520191,A. Deshpande
a1236,114189441,Aaron J. Elmore
a1237,144478906,S. Madden
a1238,145592539,Aditya G. Parameswaran
a1239,144500070,Shuchi Chawla
a1240,2346641,Jason D. Hartline
a1241,2307080,Denis Nekipelov
a1242,48600185,D. Lüdecke
a1243,3033014,N. Zumel
a1244,145721946,J. Mount
a1245,1405795808,Gunther Wyszecki
a1246,2070336752,W. Stiles
a1247,49986197,K. Antell
a1248,66482554,J. B. Foote
a1249,153391620,Jaymie Turner
a1250,1948630,Brian C. Shults
a1251,1726081,C. Leung
a1252,2069981213,Fan Jiang
a1253,2292880765,Doug Rose
a1254,2562363,Kayode Ayankoya
a1255,2898494,A. Calitz
a1256,2050318,J. Greyling
a1257,144550012,P. Fox
a1258,1701341,J. Hendler
a1259,3237553,D. Borsboom
a1260,32368039,M. Deserno
a1261,2883841,M. Rhemtulla
a1262,3018477,S. Epskamp
a1263,31487509,Eiko I. Fried
a1264,2500438,R. McNally
a1265,6171759,Donald J. Robinaugh
a1266,5070565,M. Perugini
a1267,6834713,J. Dalege
a1268,49251371,G. Costantini
a1269,5449939,A. Isvoranu
a1270,93941106,Anna C. Wysocki
a1271,133803806,Claudia D van Borkulo
a1272,28054710,R. van Bork
a1273,2936830,L. Waldorp
a1274,2299787047,Thomas Peters
a1275,52602394,R. Schutt
a1276,79414384,Cathy O'Neil
a1277,153111703,Jeroen Baas
a1278,37570643,M. Schotten
a1279,2688200,A. Plume
a1280,40405052,Grégoire Côté
a1281,13836902,Reza Karimi
a1282,98583237,R. Bechmann
a1283,40698133,R. Hearmon
a1284,94801064,S. K. Kurtz
a1285,1680265,C. Rueden
a1286,3032174,J. Schindelin
a1287,4097386,M. Hiner
a1288,46312042,Barry E. Dezonia
a1289,1409736665,Alison E. Walter
a1290,48712447,Ellen T. Arena
a1291,2504157,K. Eliceiri
a1292,143852206,Jack Foreman
a1293,1725551,C. Mattmann
a1294,123224250,C. Birkle
a1295,144138149,D. Pendlebury
a1296,35567484,Joshua Schnell
a1297,47734161,Jonathan Adams
a1298,144291713,M. Visser
a1299,2950213,Nees Jan van Eck
a1300,1765159,L. Waltman
a1301,3083169,S. Brunton
a1302,144484983,J. Kutz
a1303,1796144,G. Blewitt
a1304,20644780,W. Hammond
a1305,1905474,C. Kreemer
a1306,49962237,S. Freeman
a1307,5197291,Sarah L. Eddy
a1308,1735376092,Miles McDonough
a1309,2116645693,Michelle K. Smith
a1310,3827623,Nnadozie Okoroafor
a1311,50779444,Hannah Jordt
a1312,3479759,M. Wenderoth
a1313,2042102448,E. Cowley
a1314,7754889,A. Olenick
a1315,1810713955,Kelly L. McNulty
a1316,6333424,E. Ross
a1317,47980503,A. Koning
a1318,2113948696,D. Rochman
a1319,66628921,J. Sublet
a1320,103095878,N. Dzysiuk
a1321,152544803,M. Fleming
a1322,5666724,S. V. D. Marck
a1323,2603574,Lauri Himanen
a1324,113168472,A. Geurts
a1325,35851774,A. Foster
a1326,2529275,P. Rinke
a1327,1836170,S. Franconeri
a1328,145148142,Lace M. K. Padilla
a1329,145769226,P. Shah
a1330,2366786,Jeffrey M. Zacks
a1331,3159918,J. Hullman
a1332,48552025,M. Chadwick
a1333,2015506986,M. Herman
a1334,52523850,P. Obložinský
a1335,34653643,M. Dunn
a1336,50026958,Y. Danon
a1337,52603255,A. Kahler
a1338,2217351389,D. L. Smith
a1339,1956358,B. Pritychenko
a1340,2166705,G. Arbanas
a1341,82873644,R. Arcilla
a1342,91120111,R. Brewer
a1343,2115446194,David A. Brown
a1344,121352917,R. Capote
a1345,38992078,A. Carlson
a1346,2107124546,Y. S. Cho
a1347,2418335,H. Derrien
a1348,15148854,K. Guber
a1349,144641712,G. Hale
a1350,15069351,S. Hoblit
a1351,2075668537,S. Holloway
a1352,144860976,T. Johnson
a1353,103235641,T. Kawano
a1354,30549749,B. Kiedrowski
a1355,120799323,H. Kim
a1356,48585628,S. Kunieda
a1357,144858153,N. M. Larson
a1358,49617135,L. Leal
a1359,11740315,J. Lestone
a1360,79575255,R. Little
a1361,145295755,E. McCutchan
a1362,30798234,R. Macfarlane
a1363,102885499,M. Macinnes
a1364,73141183,C. Mattoon
a1365,144610100,R. Mcknight
a1366,89705684,S. Mughabghab
a1367,143666633,G. Nobre
a1368,6551723,G. Palmiotti
a1369,35041677,A. Palumbo
a1370,52452062,M. Pigni
a1371,20451793,V. Pronyaev
a1372,47655379,R. Sayer
a1373,92589358,A. Sonzogni
a1374,145078244,N. Summers
a1375,2012169,P. Talou
a1376,144069944,I. Thompson
a1377,2407434,A. Trkov
a1378,24192705,R. Vogt
a1379,136997973,A. Wallner
a1380,144956696,M. White
a1381,10373336,D. Wiarda
a1382,2022356,A. de Sherbinin
a1383,1969511,A. Bowser
a1384,2106147,Tyng-Ruey Chuang
a1385,3621921,C. Cooper
a1386,6381580,F. Danielsen
a1387,2096564131,Rorie Edmunds
a1388,143604590,P. Elias
a1389,2603704,E. Faustman
a1390,40450616,C. Hultquist
a1391,118795471,R. Mondardini
a1392,92550438,I. Popescu
a1393,2058183885,Adenike Shonowo
a1394,2058184441,K. Sivakumar
a1395,39459981,M. Kosmala
a1396,144918359,A. Wiggins
a1397,49941354,A. Swanson
a1398,47747416,Brooke D. Simmons
a1399,3160261,W. Finzer
a1400,1388308171,vZeljko Ivezi'c
a1401,21113027,S. Kahn
a1402,2278126,J. Tyson
a1403,49116315,B. Abel
a1404,2055890838,Emily Acosta
a1405,69389141,R. Allsman
a1406,143991271,D. Alonso
a1407,2165365,Y. AlSayyad
a1408,2246274840,S. Anderson
a1409,144341139,J. Andrew
a1410,1399438082,J. Angel
a1411,47967243,G. Angeli
a1412,88537383,R. Ansari
a1413,152507974,P. Antilogus
a1414,145556504,C. Araujo
a1415,152716847,R. Armstrong
a1416,48990013,K. Arndt
a1417,47547128,P. Astier
a1418,1388945595,'Eric Aubourg
a1419,1388945735,Nicole Auza
a1420,1937664,T. Axelrod
a1421,3889609,D. Bard
a1422,40661496,J. Barr
a1423,1388636997,A. Barrau
a1424,145218764,J. Bartlett
a1425,39510636,A. Bauer
a1426,35048113,Brian Jeffrey Bauman
a1427,87290781,S. Baumont
a1428,2178449269,A. Becker
a1429,1727443,J. Becla
a1430,3075185,C. Beldica
a1431,104163897,S. Bellavia
a1432,32202085,F. Bianco
a1433,4391892,R. Biswas
a1434,122986553,G. Blanc
a1435,152392538,J. Blazek
a1436,3587759,R. Blandford
a1437,1736360,J. Bloom
a1438,26972650,J. Bogart
a1439,145499333,T. Bond
a1440,3826605,A. Borgland
a1441,1728233,K. Borne
a1442,66289916,J. Bosch
a1443,1895720,D. Boutigny
a1444,1388945591,Craig A. Brackett
a1445,51336439,A. Bradshaw
a1446,47753242,W. Brandt
a1447,2215696495,M. Brown
a1448,5643411,J. Bullock
a1449,35137715,P. Burchat
a1450,116796888,D. Burke
a1451,143612599,G. Cagnoli
a1452,46664823,D. Calabrese
a1453,38540867,S. Callahan
a1454,121996353,Alice Callen
a1455,39017116,Srinivasan Chandrasekharan
a1456,1388945545,Glenaver Charles-Emerson
a1457,9044817,S. Chesley
a1458,2156373,E. Cheu
a1459,144036426,Hsin-Fang Chiang
a1460,97816269,J. Chiang
a1461,1388945580,Carol Chirino
a1462,73435417,Der-Mei. Chow
a1463,4794227,D. Ciardi
a1464,66435863,C. Claver
a1465,1380320334,J. Cohen-Tanugi
a1466,1388945586,Joseph J. Cockrum
a1467,47224041,R. Coles
a1468,3232661,A. Connolly
a1469,144924921,K. Cook
a1470,10225041,A. Cooray
a1471,144519234,K. Covey
a1472,1388945589,C. Cribbs
a1473,2067852501,Wei Cui
a1474,6341848,R. Cutri
a1475,47792755,P. Daly
a1476,39827064,S. Daniel
a1477,101338921,F. Daruich
a1478,69018778,G. Daubard
a1479,3271662,G. Daues
a1480,145326062,W. Dawson
a1481,46941095,F. Delgado
a1482,49584752,A. Dellapenna
a1483,1388945583,R. Peyster
a1484,1382576786,Miguel de Val-Borro
a1485,3060416,S. Digel
a1486,143961324,P. Doherty
a1487,152592394,R. Dubois
a1488,1381688758,G. Dubois-Felsmann
a1489,3365324,J. Ďurech
a1490,3054940,F. Economou
a1491,7339724,M. Eracleous
a1492,92491273,H. Ferguson
a1493,89021925,Enrique Figueroa
a1494,1429720010,M. Fisher-Levine
a1495,152735535,W. Focke
a1496,47246974,M. Foss
a1497,145243879,J. Frank
a1498,71915913,M. Freemon
a1499,51241269,E. Gangler
a1500,4887593,E. Gawiser
a1501,3757330,J. Geary
a1502,145066509,P. Gee
a1503,4665526,M. Geha
a1504,104383608,C. Gessner
a1505,5558905,R. Gibson
a1506,96123736,D. Gilmore
a1507,1810784,T. Glanzman
a1508,72210280,W. Glick
a1509,66750047,T. Goldina
a1510,1382580583,D. Goldstein
a1511,2007204652,Iain Goodenow
a1512,46685788,M. Graham
a1513,95233857,W. Gressler
a1514,153590278,P. Gris
a1515,38964001,L. Guy
a1516,74001301,A. Guyonnet
a1517,144440426,G. Haller
a1518,134643605,Ronald C. Harris
a1519,74656183,P. Hascall
a1520,50406076,J. Haupt
a1521,143738759,Fabio Hernandez
a1522,49538369,S. Herrmann
a1523,95361482,E. Hileman
a1524,2178209,J. Hoblitt
a1525,50427459,J. Hodgson
a1526,8054152,C. Hogan
a1527,46307525,Dajun Huang
a1528,153453274,M. Huffer
a1529,7195935,P. Ingraham
a1530,92326954,W. Innes
a1531,1700549,S. Jacoby
a1532,143707851,B. Jain
a1533,34800575,Fabrice Jammes
a1534,70080622,J. Jee
a1535,102483474,T. Jenness
a1536,69946671,G. Jernigan
a1537,2081918868,Darko Jevremovi'c
a1538,145691066,Kenneth Johns
a1539,123598072,A. S. Johnson
a1540,2124468191,Margaret W. G. Johnson
a1541,2157480928,R. L. Jones
a1542,1388945702,C. Juramy-Gilles
a1543,2066411622,Mario Juri'c
a1544,25579571,J. Kalirai
a1545,91742754,N. Kallivayalil
a1546,1388945725,B. Kalmbach
a1547,37382849,J. Kantor
a1548,103191779,P. Karst
a1549,4260783,M. Kasliwal
a1550,121057904,H. Kelly
a1551,143663082,R. Kessler
a1552,1388945574,Veronica Kinnison
a1553,144779785,D. Kirkby
a1554,145439471,L. Knox
a1555,35160026,I. Kotov
a1556,52073388,V. Krabbendam
a1557,3125900,K. Krughoff
a1558,103472481,P. Kub'anek
a1559,31087240,J. Kuczewski
a1560,2263386781,S. Kulkarni
a1561,49291667,J. Ku
a1562,48066989,N. Kurita
a1563,143614435,C. Lage
a1564,77192411,R. Lambert
a1565,89405726,T. Lange
a1566,123462487,J. Langton
a1567,47762646,L. Guillou
a1568,2057195105,Deborah A. Levine
a1569,144602856,M. Liang
a1570,34531502,Kian-Tat Lim
a1571,34769917,C. Lintott
a1572,2061752654,Kevin Long
a1573,144026466,Margaux Lopez
a1574,65751808,P. Lotz
a1575,2203481,R. Lupton
a1576,36401114,N. Lust
a1577,152158065,L. Macarthur
a1578,1775570,A. Mahabal
a1579,3468705,R. Mandelbaum
a1580,1388945959,D. Marsh
a1581,145599429,P. Marshall
a1582,2056108959,S. Marshall
a1583,92039486,M. May
a1584,1382577252,R. McKercher
a1585,1388946065,M. Mcqueen
a1586,40538503,J. Meyers
a1587,70207743,M. Migliore
a1588,2111174590,Michelle Miller
a1589,145946793,D. Mills
a1590,1388945721,C. Miraval
a1591,102593424,Joachim Moeyens
a1592,4550890,D. Monet
a1593,40798170,M. Moniez
a1594,8878341,S. Monkewitz
a1595,144523491,C. Montgomery
a1596,2112578381,Fritz Mueller
a1597,143849302,G. Muller
a1598,1388945778,Freddy Munoz Arancibia
a1599,48350796,D. Neill
a1600,14485222,S. Newbry
a1601,2455476,Jean-Yves Nief
a1602,4991072,A. Nomerotski
a1603,49231257,M. Nordby
a1604,1402800166,P. O'connor
a1605,34803815,S. Olivier
a1606,103036545,K. Olsen
a1607,69497760,W. O'Mullane
a1608,2056403533,Sandra Ortiz
a1609,4395408,S. Osier
a1610,152340439,R. Owen
a1611,102952216,R. Pain
a1612,1388945552,Paul E. Palecek
a1613,69387555,J. Parejko
a1614,2052973332,James B. Parsons
a1615,145352055,N. M. Pease
a1616,48990929,J. Peterson
a1617,153921723,D. Petravick
a1618,2089618136,M. Petrick
a1619,37367763,C. Petry
a1620,11469737,F. Pierfederici
a1621,2386011,Stephen Pietrowicz
a1622,69058506,Robin C. Pike
a1623,145659998,P. Pinto
a1624,144916688,R. Plante
a1625,46711520,S. Plate
a1626,145734579,P. Price
a1627,94038831,M. Prouza
a1628,31327270,V. Radeka
a1629,95989484,J. Rajagopal
a1630,2290906773,A. Rasmussen
a1631,152606239,N. Regnault
a1632,152476853,K. Reil
a1633,38058438,D. Reiss
a1634,153256142,Michael A. Reuter
a1635,36742499,S. Ridgway
